,handle,tweet
2219,0,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!"
2220,0,"#ThrowbackThursday #Trump2016
https://t.co/gFtspBViXe"
2221,1,"No presidential candidate has spent as long fighting for the rights of new Americans as Hillary Clinton. 
https://t.co/wZmpJ6ktyb"
2222,1,"As a Mexican-American, I truly fear the consequences of his anti-Mexican rhetoric. This is not funny.  https://t.co/tjAM9VIagw"
2223,1,Chip in now if you agree with Hillary and @ElizabethForMA: https://t.co/NzXQxeXSLu https://t.co/SYdNt02pg9
2224,1,"BREAKING: @VP to join @HillaryClinton on the campaign trail in Scranton, PA on July 8. RSVP here: https://t.co/PaWaQ6wtOE"
2225,0,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!"
2226,0,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!
2227,0,The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!
2228,0,"One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. 
https://t.co/mO9QrmYXRD"
2229,0,"Why would college graduates want Crooked Hillary as their President? She will destroy them! 
https://t.co/S80xxdeHfG"
2230,1,Heartbroken by the heinous terrorist murder of 13-year-old Hallel Ariel. No child should be in danger in her home. https://t.co/xpN5J7871S
2231,0,New book by @ericbolling is absolutely terrific and a must read! #WakeUpAmerica
2232,1,"Scenes from New York City Pride with Team Hillary.
https://t.co/nYWRrJiU40"
2233,0,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better."
2234,0,Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!
2235,1,Lucharé junto al pueblo de PR para poner la economía de la Isla de vuelta en un camino de estabilidad y prosperidad.
2236,1,"""I will fight with the people of Puerto Rico to put the island’s economy back on a stable and prosperous path."" https://t.co/x7bnMc8VoA"
2237,0,"""@Gengm7: @jakeda @realDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding"""
2238,1,"“Donald Trump has a…chance of becoming president."" https://t.co/eFTYunVudu https://t.co/NT986FC4OF"
2239,1,We're hiring organizers across the country to bring home a win in November. Get more information and apply now: https://t.co/QMdOohEWaM
2240,0,I will be on @oreillyfactor at 8:00 P.M. Enjoy!
2241,1,"Hillary talks early childhood education with a teacher's son:

""Thank your mother for me, would you?""
https://t.co/exsmj1rtAU"
2242,1,We should deploy 5G internet to make sure we have the fastest online connections possible. https://t.co/6CJVBl9j7e
2243,1,"Cool ties, @realDonaldTrump. https://t.co/wKmKyEzjTh"
2244,0,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!
2245,1,Today’s vote to restore Planned Parenthood funds is a victory. Well done @Maggie_Hassan &amp; the Executive Council for doing the right thing.
2246,1,"In today's vote on Planned Parenthood, the NH Executive Council can choose families or a political agenda. Watching which side they pick. -H"
2247,1,Hillary and @POTUS are making their first stop together in Charlotte. Text NC to 47246 for more info on their trip! https://t.co/Bd6Om3o4Gm
2248,0,"Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! https://t.co/y4n4nERPFr https://t.co/7LAPewxE05"
2249,1,Hillary visited 112 countries as secretary of state. Trump had products made in at least 10 as a businessman. https://t.co/mMlI7p3Hux
2250,1,"Instead of driving up debt and risking another recession, let's make the economy work for everyone. Here's how: https://t.co/Z10CMINNzn"
2251,0,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?
2252,0,"The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts"
2253,1,"""You are strong enough not to let yourself remain a victim."" —Hillary #CreatorsAskHRC
https://t.co/yjMjjyKbrd"
2254,0,"""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe"""
2255,1,"""All Americans stand united with the people of Turkey against this campaign of hatred and violence."" —Hillary https://t.co/QmSccJvcV0"
2256,1,New plan: We should let entrepreneurs defer their student loans for up to 3 years → https://t.co/YuuGnE9EZy
2257,0,We must do everything possible to keep this horrible terrorism outside the United States.
2258,0,"Yet another terrorist attack, this time in Turkey. Will
the world ever realize what is going on? So sad."
2259,0,"Hillary Clinton’s Presidency would be catastrophic for
the future of our country. She is ill-fit with bad judgment."
2260,0,"Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here: 
https://t.co/5mtwkOvQnd 
#CrookedHillary #Trump2016"
2261,0,"""@kridan1: Canceled cable - sick of their bad coverage of you and the fawning over Clinton ... Listened to your great speech on YouTube"""
2262,0,"""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS"""
2263,0,"""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs"""
2264,0,"""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump"
2265,0,"""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!"""
2266,1,Senate Dems are right: Public Health emergencies are not the place to inject harmful partisan policies https://t.co/EvvcqfGkyO
2267,1,A progressive who gets things done? Make that two. https://t.co/zqsXNdDqEU https://t.co/dmTATNcbby
2268,1,It's almost as if Trump only cares about himself. https://t.co/7v9jNBtokw
2269,1,Terrorists are taking advantage of the loopholes in our gun laws. Here's how we stop them: https://t.co/Tn9OyVShZn
2270,1,"Washington DC raises its minimum wage to $15 an hour, giving 114,000 working people a boost. https://t.co/3mxc8y0VMx https://t.co/SuWbHazO5h"
2271,1,Hillary Clinton wants to forgive student debt for entrepreneurs: https://t.co/d1ChO7d7WT https://t.co/83vHQ4STD1
2272,1,"By supporting efforts to move to 100% clean energy, @HillaryClinton again showed she's the climate leader we need. https://t.co/WXiqSPwS5z"
2273,1,Donald Trump proves every day that he’s not in it for the American people—he’s in it only for himself. https://t.co/XIazcLSRQw
2274,1,"""This election is about values, so let's just do a few: Donald vs. Hillary."" —@elizabethforma https://t.co/OK5UueiA7P"
2275,1,"Thanks to the Children's Health Insurance Program, eight million kids like Kayla are covered. Watch the new ad:
https://t.co/nxVpETmcxy"
2276,1,"It's not complicated: We need our economy to work for everyone, not just the rich or the well-connected.
https://t.co/XIazcMasI4"
2277,1,It's National PTS Awareness Day and @StampOutPTSD is working to create a USPS stamp to assist those affected https://t.co/UcENICsI5v
2278,1,"5 Things That Are Harder Than Registering To Vote, Featuring @POTUS #TurnUpToVote
https://t.co/vHfvNl3s5e"
2279,1,"""Here’s what I say to voters who may have doubts: No one will fight harder for you and your families than I will."""
2280,1,"""Every day, Donald Trump proves that he’s not in this for the American people. He’s in it for himself."" —Hillary https://t.co/4NIRN69Xp6"
2281,1,"""Americans [are] telling us about their struggles…they want to be given a chance, a fighting chance."" —Hillary live from Chicago"
2282,1,We are not going to let Donald Trump bankrupt America the way he bankrupted his casinos.
2283,1,"Imagine Trump sitting in the Oval Office the next time America faces a crisis.

Imagine him in charge, with your job and savings at stake."
2284,1,"Trump rails against other countries and talks about making America great, but his own products are made in places that aren’t named America."
2285,1,We will fight climate change by making America the clean energy superpower of the 21st century: https://t.co/Jb7DXwL9WS
2286,1,"We'll reward companies that share profits with employees and pay a good wage. If they can do it for executives, they can do it for workers."
2287,1,"Let’s make sure that Wall Street and the wealthy pay their fair share of taxes.

Let’s put our families first."
2288,1,"We can’t let the student debt crisis continue.

We’ve got to give hard-working students and families relief. https://t.co/A4pWb3fOf4"
2289,1,"It's wrong that millionaires get more tax cuts while families are facing barriers to success.

This election is a chance to make it right."
2290,1,"""She exposes [Trump] for what he is: temperamentally unfit and totally unqualified to be president."" —Hillary on @elizabethforma"
2291,1,"""She knows what it takes to beat a thin-skinned bully who is driven by greed and hate.” —@ElizabethForMA on Hillary"
2292,1,"""When Donald Trump says he’ll make America great, he means make it even greater for rich guys just like Donald Trump.” —@ElizabethForMA"
2293,1,Watch live as Hillary takes the stage with @elizabethforma in Ohio: https://t.co/1MHHD9Zmd4
2294,1,All smiles as we count down until @HillaryClinton and Elizabeth Warren take the stage in Cincy! #OHHillYes https://t.co/F02ycgB9N3
2295,1,"This fight isn't over: The next president has to protect women's health. Women won't be ""punished"" for exercising their basic rights. -H"
2296,1,"SCOTUS's decision is a victory for women in Texas and across America. Safe abortion should be a right—not just on paper, but in reality. -H"
2297,0,.@CNN is all negative when it comes to me. I don't watch it anymore.
2298,0,"The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November"
2299,0,"Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage."
2300,1,"“The children’s health program wouldn’t be in existence today if we didn’t have Hillary pushing for it."" https://t.co/fCZfdKLRkK"
2301,1,"In a volatile world, the last thing we need is a volatile president.
https://t.co/rGbXi6pwL1"
2302,1,"Continuemos haciendo historia juntos.
https://t.co/qPeRbC4l1w"
2303,1,Do not throw away your shot. Win tickets to see @HamiltonMusical with Hillary. Enter here: https://t.co/IIDcm4K8T5 https://t.co/grJ2sImunF
2304,0,"""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing &amp; we're taking our country BACK. #Trump2016🇺🇸 #MAGA"
2305,0,"""@w4djt: ""Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag https://t.co/NpYI9i4iSG"""
